CAN;CA-AB;Alberta
CAN;CA-BC;British Columbia
CAN;CA-MB;Manitoba
CAN;CA-NB;New Brunswick
CAN;CA-NL;Newfoundland and Labrador
CAN;CA-NS;Nova Scotia
CAN;CA-ON;Ontario
CAN;CA-PE;Prince Edward Island
CAN;CA-QC;Quebec
CAN;CA-SK;Saskatchewan
CAN;CA-NT;Northwest Territories
CAN;CA-NU;Nunavut
CAN;CA-YT;Yukon
