PRT;PT-01;Aveiro
PRT;PT-02;Beja
PRT;PT-03;Braga
PRT;PT-04;Bragança
PRT;PT-05;Castelo Branco
PRT;PT-06;Coimbra
PRT;PT-07;Évora
PRT;PT-08;Faro
PRT;PT-09;Guarda
PRT;PT-10;Leiria
PRT;PT-11;Lisboa (Lisbon)
PRT;PT-12;Portalegre
PRT;PT-13;Porto (Oporto)
PRT;PT-14;Santarém
PRT;PT-15;Setúbal
PRT;PT-16;Viana do Castelo
PRT;PT-17;Vila Real
PRT;PT-18;Viseu
PRT;PT-20;Região Autónoma dos Açores (Azores)
PRT;PT-30;Região Autónoma da Madeira (Madeira)
