F;Aaina
M;Aarav
F;Aarna
M;Aarush
F;Aaryahi
M;Aayush
M;Abram
F;Adah
F;Adira
M;Advik
F;Advika
F;Ahana
M;Akarsh
F;Alia
F;Alisha
F;Amani
F;Amira
F;Anahi
F;Anahita
M;Anay
F;Anaya
F;Anika
M;Aniruddh
F;Anvi
F;Anya
F;Aradhya
M;Arhaan
M;Armaan
M;Arnav
F;Ayesha
M;Azad
M;Badal
M;Baiju
F;Bhamini
M;Bhavin
M;Biju
F;Charvi
M;Chirag
F;Damini
M;Darshit
M;Devansh
M;Dhanuk
M;Dhanush
M;Dharmajan
M;Dhruv
F;Dishani
M;Divij
M;Divit
M;Divyansh
F;Diya
F;Drishya
M;Ehsaan
F;Ela
F;Elakshi
M;Emir
F;Eshani
F;Eva
M;Faiyaz
M;Farhan
M;Fateh
M;Gatik
M;Gokul
M;Hansh
F;Hazel
F;Heer
M;Himmat
M;Hiran
M;Hridaan
F;Hrishita
F;Hunar
F;Inaaya
M;Indrajit
M;Indranil
M;Indrans
F;Ira
M;Ishaan
F;Ishita
M;Ivan
F;Ivana
M;Jayan
M;Jayant
M;Jayesh
F;Jhanvi
F;Jivika
M;Jivin
F;Jiya
M;Kabir
F;Kaira
M;Kanav
M;Kartik
F;Kashvi
F;Kavya
F;Keya
F;Khushi
M;Kiaan
F;Kiara
F;Kimaya
F;Kismat
M;Krish
M;Lagan
M;Lakshay
M;Lakshit
F;Lavanya
M;Madhav
M;Madhup
F;Mahika
M;Mamooty
M;Manikya
F;Manjari
F;Mannat
M;Mehul
M;Miraan
F;Miraya
F;Misha
F;Mishti
M;Mohanlal
F;Myra
M;Nakul
F;Navya
F;Nayantara
F;Neelofar
F;Nehmat
F;Neysa
M;Nirvaan
F;Nirvi
M;Nishith
F;Nitara
F;Nitya
M;Ojas
M;Onkar
F;Oorja
F;Pari
F;Parinaaz
F;Pihu
F;Piya
M;Pranay
M;Prerak
F;Prisha
M;Priyansh
M;Purab
M;Raghav
M;Ranbir
F;Rania
F;Rasha
F;Rati
M;Raunak
F;Renee
M;Reyansh
F;Rhea
M;Riaan
M;Ritvik
F;Riya
M;Rohan
M;Romil
M;Ryan
F;Saanvi
M;Sahil
F;Saira
M;Saksham
F;Samaira
M;Samar
M;Samarth
F;Samiha
F;Sana
F;Sara
F;Seher
M;Shaan
M;Shalv
M;Shamik
F;Shanaya
M;Shayak
M;Shlok
M;Shray
F;Siya
M;Stuvan
F;Suhana
M;Sumer
M;Taimur
F;Tanya
F;Tara
M;Taran
F;Tarini
M;Tejas
F;Tiya
F;Trisha
M;Tushar
M;Umang
F;Urvi
M;Uthkarsh
M;Vaibhav
F;Vanya
M;Vardaniya
F;Vedika
M;Veer
M;Vidur
M;Vihaan
M;Vivaan
F;Vritika
M;Yakshit
F;Yashvi
F;Yasmin
M;Yuvaan
M;Yuvraj
M;Zain
F;Zaina
F;Zara
M;Zeeshan
F;Zoya
