F;Aino
M;Aivar
M;Aleksander
M;Aleksandr
F;Aleksandra
M;Aleksei
M;Alexander
M;Andrei
M;Andres
M;Andrus
F;Anna
F;Anne
F;Anneli
M;Ants
F;Anu
M;Artur
F;Diana
M;Dmitri
F;Elena
F;Ene
F;Eve
F;Galina
M;Igor
M;Indrek
F;Irina
M;Ivan
M;Jaan
M;Jaanus
F;Jekaterina
F;Jelena
M;Jevgeni
F;Julia
M;Juri
M;Jüri
F;Kadri
F;Katrin
F;Kristi
F;Kristiina
F;Kristina
M;Kristjan
F;Laura
F;Linda
F;Ljubov
F;Ljudmila
F;Maie
M;Maksim
F;Malle
F;Mare
M;Marek
M;Margus
F;Maria
F;Marika
F;Marina
M;Marko
M;Martin
M;Mati
M;Meelis
F;Merike
M;Mihhail
M;Mihkel
F;Nadežda
F;Natalia
F;Natalja
F;Niina
M;Nikolai
F;Nina
M;Oleg
F;Olga
M;Pavel
M;Peeter
F;Piret
M;Priit
M;Raivo
F;Reet
M;Rein
F;Riina
M;Roman
M;Sander
M;Sergei
M;Sergey
M;Siim
F;Sirje
F;Svetlana
F;Tamara
M;Tarmo
F;Tatiana
F;Tatjana
F;Tiina
M;Tiit
F;Tiiu
M;Toomas
F;Triin
M;Tõnu
M;Urmas
F;Valentina
M;Valeri
M;Vello
M;Viktor
F;Viktoria
M;Vladimir
F;Ülle
