M,Rolando
M,Roman
F,Romana
M,Romeo
F,Romina
M,Romolo
M,Ronaldo
F,Rosa
F,Rosalia
F,Rosaria
M,Rosario
F,Rosina
F,Rossana
M,Ruggero
M,Ruggiero
M,Sabatino
M,Salvatore
M,Salvi
F,Sandra
M,Sandro
M,Sante
M,Santino
M,Saverio
M,Sebastiano
F,Serafina
F,Serena
M,Sergius
M,Severino
M,Silvestro
F,Silvia
M,Silvio
M,Simone
F,Simonetta
F,Sole
F,Sonia
F,Sophia
F,Stefani
F,Stefania
M,Stefano
F,Stella
F,Susanna
F,Sylvia
F,Tatiana
M,Telemaco
M,Temistocle
F,Teresa
F,Tina
F,Tiziana
M,Tiziano
M,Toni
F,Tonia
M,Tonino
M,Torquato
M,Tullio
M,Ubaldo
M,Uberto
M,Ugo
M,Ugolino
M,Umberto
F,Valentina
F,Valeria
M,Valerio
F,Vanessa
M,Venancio
F,Veronica
F,Victoria
M,Vincentio
F,Vincenza
M,Vincenzo
M,Virgilio
F,Virginia
F,Viridiana
M,Vito
F,Vittoria
M,Vittorio
F,Zaira
