F;Jodie
F;Jody
M;Joe
M;Joel
F;Johanna
M;John
M;Johnathan
M;Johnny
F;Jolene
M;Jon
M;Jonathan
M;Jonathon
M;Jordan
M;Jordon
M;Joseph
F;Josephine
M;Josh
M;Joshua
F;Joy
M;Jude
F;Judith
F;Julia
F;Julie
F;Julie-Anne
M;Justin
F;Justine
F;Kaitlin
F;Kaitlyn
M;Kane
F;Kara
F;Karen
M;Karl
F;Karla
F;Karley
F;Kate
F;Katelyn
F;Katharine
F;Katherine
F;Kathleen
F;Kathryn
F;Kathy
F;Katie
F;Katie-Louise
F;Katrina
F;Katy
F;Kayleigh
M;Kealan
M;Keelan
F;Keely
F;Keeva
M;Keith
F;Kellie
F;Kelly
F;Kelly-Anne
F;Kelly-Marie
F;Kelsey
M;Kelvin
M;Kenneth
F;Keri
F;Kerri
F;Kerrie
F;Kerry
M;Kevin
F;Kiera
M;Kieran
M;Killian
F;Kimberly
F;Kira
F;Kirby
M;Kirk
F;Kirsten
F;Kirstie
F;Kirstin
F;Kirsty
F;Kori
M;Kristian
F;Kristin
F;Kristina
M;Kristopher
M;Kurt
M;Kurtis
M;Kyle
F;Lana
F;Laoise
F;Lara
F;Laura
F;Lauren
F;Laurie
F;Leah
F;Leanne
M;Lee
F;Leigh
M;Leo
M;Leon
F;Leona
F;Leonie
F;Lesley
M;Lewis
M;Liam
F;Lindsay
F;Lisa
F;Lisa-Marie
M;Lloyd
M;Logan
F;Lois
M;Lorcan
F;Lorna
M;Louis
F;Louise
M;Lucas
F;Lucia
F;Lucinda
F;Lucy
M;Luke
F;Lydia
F;Lynda
M;Lyndon
F;Lyndsay
F;Lyndsey
F;Lynsey
M;Macauley
F;Madison
F;Maeve
F;Mairead
M;Mairtin
M;Malachy
M;Malcolm
M;Manus
M;Marc
M;Marco
M;Marcus
F;Margaret
F;Maria
F;Marie
F;Marie-Claire
M;Mark
F;Martha
M;Martin
F;Martina
F;Mary
M;Matthew
F;Maura
F;Maureen
M;Max
F;Meabh
F;Meaghan
F;Meg
F;Megan
F;Meghan
F;Meibh
F;Melanie
F;Melissa
F;Mia
M;Michael
F;Michaela
M;Micheal
F;Micheala
F;Michelle
F;Miriam
M;Mitchel
M;Mitchell
F;Mollie
F;Molly
M;Morgan
M;Myles
F;Nadia
F;Nadine
F;Naoimh
M;Naoise
F;Naomh
F;Naomi
F;Natalie
F;Natasha
M;Nathan
M;Nathaniel
M;Neil
M;Niall
F;Niamh
F;Nichola
M;Nicholas
F;Nichole
F;Nicola
F;Nicole
M;Nigel
F;Nikita
F;Nikki
F;Nina
M;Noel
F;Nora
F;Nuala
M;Odhran
M;Oisin
M;Oliver
F;Olivia
M;Omar
F;Oonagh
M;Oran
F;Orfhlaith
F;Orla
F;Orlagh
F;Orlaigh
F;Orlaith
M;Owen
M;Padraic
M;Padraig
F;Padraigin
F;Paige
F;Patrice
F;Patricia
M;Patrick
M;Paul
F;Paula
M;Pauric
M;Peadar
M;Pearce
M;Pearse
M;Peter
M;Philip
M;Phillip
F;Phoebe
M;Piaras
M;Pierce
F;Polly
F;Rachael
F;Rachel
F;Rachelle
M;Raymond
F;Rebecca
F;Rebekah
M;Reece
F;Regan
M;Reuben
F;Rhian
F;Rhianna
F;Rhianne
F;Rhiannon
M;Rhys
M;Rian
M;Richard
M;Robbie
M;Robert
F;Roberta
M;Robin
F;Robyn
M;Rohan
F;Roise
F;Roisin
M;Ronan
M;Rory
F;Rose
F;Roseanna
F;Rosemary
F;Rosie
M;Ross
M;Rowan
M;Roy
M;Ruairi
M;Ruari
M;Russell
F;Ruth
M;Ryan
F;Sabrina
F;Sacha
M;Sam
F;Samantha
M;Samuel
F;Sandra
F;Saoirse
F;Sara
F;Sarah
F;Sarah-Jane
F;Sarah-Louise
F;Sasha
F;Saskia
M;Saul
F;Savannah
M;Scot
M;Scott
M;Seamus
M;Sean
M;Sean-Paul
F;Seana
F;Seanan
F;Seaneen
F;Seanna
F;Selina
F;Seona
F;Serena
M;Shane
F;Shania
F;Shanice
F;Shanna
F;Shannan
F;Shannen
F;Shannon
F;Sharon
M;Shaun
F;Shauna
F;Shauneen
M;Shay
M;Shea
F;Shelby
F;Shelley
F;Sheree
F;Shona
F;Sian
M;Simon
F;Simone
F;Sinead
F;Siobhan
F;Siofra
F;Sophia
F;Sophie
F;Sophie-Louise
F;Sorcha
F;Stacey
M;Stefan
F;Stephanie
M;Stephen
M;Steven
M;Stewart
M;Stuart
F;Susan
F;Susanna
F;Susannah
F;Suzanne
F;Tamara
F;Tammy
F;Tanya
F;Tara
M;Taylor
M;Terence
F;Teresa
F;Terri
F;Tess
F;Tessa
F;Theresa
F;Therese
M;Thomas
F;Tia
F;Tiarna
M;Tiarnan
F;Tiegan
M;Tiernan
F;Tiffany
M;Timothy
M;Tobias
M;Toby
M;Tom
M;Tomas
F;Toni
F;Tonicha
M;Tony
F;Tori
F;Tory
F;Tracey
M;Travis
M;Trevor
M;Tristan
M;Troy
M;Tyler
M;Tyrone
F;Una
F;Ursula
F;Vanessa
F;Victoria
M;Vincent
M;Warren
M;Wayne
F;Whitney
M;William
F;Yasmin
F;Yasmine
M;Zac
M;Zach
M;Zachary
M;Zak
F;Zara
F;Zoe
