M,Howard
M,Hubert
M,Hugh
M,Ian
F,Ida
F,Ide
F,Imelda
F,Inez
F,Ingrid
F,Irene
F,Iris
F,Isabel
F,Isobel
F,Ita
M,Ivan
M,Ivor
F,Jacinta
F,Jacintha
M,Jack
F,Jacqueline
M,James
F,Jane
F,Janet
F,Janette
F,Janice
F,Janine
M,Jarlath
M,Jarleth
M,Jason
F,Jayne
M,Jean
F,Jeanette
F,Jeanne
F,Jeannette
M,Jeffrey
F,Jenifer
F,Jennifer
M,Jeremiah
M,Jeremy
M,Jermiah
M,Jerome
M,Jesse
F,Jessica
F,Jill
F,Jillian
M,Jim
F,Joan
F,Joanna
F,Joanne
F,Jocelyn
F,Johanna
F,Johanne
M,John
M,Jonathan
M,Joseph
F,Josephine
F,Joy
F,Joyce
F,Juanita
M,Jude
F,Judith
F,Judy
F,Julia
M,Julian
F,Julianna
F,Julie
F,Juliet
F,Juliette
F,June
M,Justin
F,Justine
F,Kara
F,Karan
F,Karen
F,Karin
F,Karina
M,Karl
F,Kate
F,Katharina
F,Katharine
F,Katherina
F,Katherine
F,Kathleen
F,Kathryn
F,Katrina
F,Katriona
M,Keith
M,Kenneth
F,Kerry
M,Kevin
M,Kiaran
M,Kieran
M,Kiernan
M,Kieron
M,Kilian
M,Killian
F,Kim
M,Kirk
F,Lara
F,Laura
M,Laurence
F,Lavinia
M,Lawrence
F,Leah
M,Lee
M,Leigh
F,Lena
M,Leo
F,Leona
M,Leonard
F,Leone
F,Leonie
F,Leonora
F,Lesley
M,Leslie
M,Liam
F,Lilian
F,Lillian
F,Linda
F,Lisa
F,Liza
F,Loraine
M,Lorcan
F,Loretta
F,Loretto
F,Lorna
F,Lorraine
M,Louis
F,Louise
F,Loyola
F,Lucia
F,Lucinda
F,Lucy
M,Luke
F,Lynda
F,Lynn
F,Lynne
M,Mac
F,Madeline
F,Maeve
F,Maighread
F,Maire
F,Mairead
F,Mairin
F,Majella
M,Malachy
M,Malcolm
F,Mandy
M,Manus
M,Marc
F,Marcella
M,Marcus
F,Marese
F,Margaret
F,Marguerite
F,Maria
F,Marian
F,Marianne
F,Marie
F,Marilyn
F,Marina
F,Marion
F,Marjorie
M,Mark
F,Marlene
F,Martha
M,Martin
F,Martina
F,Mary
M,Mathew
F,Matilda
M,Matthew
F,Maura
F,Maureen
M,Maurice
F,Maxine
M,Mel
F,Melanie
F,Melinda
F,Melissa
M,Melvin
M,Mervin
M,Mervyn
M,Miceal
M,Michael
F,Michaela
M,Micheal
M,Michel
F,Michele
F,Michell
F,Michelle
F,Miranda
F,Miriam
F,Moira
F,Mona
F,Monica
F,Monique
M,Morgan
M,Mortimer
F,Moya
F,Muireann
F,Muriel
M,Myles
F,Myra
F,Nadine
F,Naimh
F,Nancy
M,Naoise
F,Naomh
F,Naomi
F,Natalie
F,Natasha
M,Neal
F,Neasa
M,Neil
M,Neill
F,Nessa
M,Neville
M,Nial
M,Niall
F,Niamh
F,Nichola
M,Nicholas
F,Nicola
F,Nicole
