F;Lorelei
F;Lorena
M;Lorin
F;Luana
M;Luca
M;Lucențiu
F;Lucia
M;Lucian
F;Luciana
F;Lucreția
M;Lucrețiu
F;Ludmila
M;Ludovic
F;Ludovica
F;Luiza
F;Luminița
F;Lăcrămioara
F;Magdalena
F;Maia
F;Malvina
M;Manole
F;Manuela
F;Mara
M;Marcel
F;Marcela
F;Marcheta
M;Marcu
F;Marga
F;Margareta
F;Maria
M;Marian
F;Mariana
F;Maricica
F;Marilena
M;Marin
F;Marina
F;Marinela
F;Marioara
M;Marius
F;Marta
M;Martin
M;Matei
F;Matilda
M;Maxim
M;Maximilian
F;Melania
F;Melina
F;Mihaela
M;Mihai
M;Mihail
M;Mihnea
F;Milena
F;Mina
F;Minodora
F;Mioara
F;Mirabela
M;Mircea
F;Mirela
M;Miron
F;Mirona
F;Miruna
M;Mitică
M;Mitruț
F;Mona
F;Monalisa
F;Monica
M;Mugur
M;Mugurel
M;Mădălin
F;Mădălina
F;Mălina
F;Mărioara
F;Măriuca
F;Nadia
M;Nae
M;Narcis
F;Narcisa
F;Natalia
F;Natașa
M;Nechifor
M;Nelu
M;Nichifor
M;Nicoară
M;Nicodim
M;Nicolae
M;Nicolaie
F;Nicoleta
M;Nicu
F;Niculina
M;Niculiță
M;Nicușor
M;Nicuță
F;Nidia
F;Noemi
F;Nora
M;Norbert
F;Norica
M;Norman
F;Oana
M;Octav
F;Octavia
M;Octavian
F;Octaviana
M;Octaviu
F;Ofelia
F;Olga
F;Olimpia
M;Olimpian
M;Olimpiu
F;Olivia
M;Oliviu
F;Ortansa
F;Otilia
M;Ovidiu
F;Ozana
F;Pamela
M;Pamfil
M;Panagachie
M;Panait
F;Paraschiva
F;Patricia
M;Paul
F;Paula
F;Paulica
F;Paulina
M;Pavel
M;Petre
M;Petrică
M;Petrișor
F;Petronela
M;Petru
M;Petruț
F;Petruța
M;Pleșu
F;Pompilia
M;Pompiliu
F;Profira
M;Pătru
F;Rada
M;Radu
M;Rafael
F;Rafila
F;Raluca
F;Ramona
M;Rareș
M;Raul
F;Rebeca
M;Relu
M;Remus
F;Renata
F;Rica
M;Robert
F;Roberta
F;Robertina
F;Rodica
F;Romanița
M;Romeo
F;Romina
M;Romulus
F;Roxana
F;Roxelana
F;Roza
F;Rozalia
F;Ruxanda
F;Ruxandra
M;Răducu
M;Răzvan
M;Sabin
F;Sabina
F;Sabrina
F;Safta
F;Salomea
F;Sanda
M;Sandu
M;Sava
F;Saveta
F;Savina
M;Sebastian
F;Semenica
M;Sergiu
M;Sever
M;Severin
F;Severina
F;Sidonia
F;Silvana
F;Silvia
M;Silvian
F;Silviana
M;Silviu
M;Simi
F;Simina
M;Simion
F;Simona
M;Sinică
F;Smaranda
F;Sofia
F;Sonia
F;Sorana
M;Sorin
F;Sorina
F;Speranța
M;Stan
F;Stana
F;Stanca
M;Stancu
F;Stela
M;Stelian
F;Steliana
F;Steluța
F;Suzana
F;Svetlana
F;Sânziana
F;Tamara
F;Tania
F;Tatiana
F;Teea
M;Teodor
F;Teodora
F;Teodosia
M;Teofil
M;Teohari
F;Teona
M;Theodor
F;Tiberia
M;Tiberiu
F;Timea
M;Timotei
F;Tinca
F;Tincuța
M;Titus
M;Todor
M;Toma
M;Traian
M;Tudor
F;Tudora
F;Tudorița
F;Tudosia
M;Valentin
F;Valentina
F;Valeria
M;Valeriu
M;Valter
F;Vanesa
F;Varvara
M;Vasile
F;Vasilica
M;Vasilică
F;Venera
M;Veniamin
F;Vera
F;Veronica
F;Veta
F;Vicenția
M;Vicențiu
M;Victor
F;Victoria
M;Vincențiu
F;Violeta
M;Viorel
F;Viorela
F;Viorica
F;Virginia
M;Visarion
F;Viviana
M;Vlad
M;Vladimir
M;Vlaicu
F;Vlădelina
F;Voichița
M;Voicu
F;Xenia
F;Zaharia
M;Zamfir
F;Zamfira
F;Zaraza
M;Zeno
F;Zenobia
F;Zenovia
F;Zina
F;Zoe
M;Șerban
M;Ștefan
F;Ștefana
F;Ștefania
