F;Lea
M;Leif
F;Lena
F;Lene
M;Lennarth
F;Leonora
F;Line
F;Liva
F;Lona
F;Lone
F;Lotte
F;Louise
M;Lucas
M;Ludvig
F;Lærke
M;Mads
M;Magnus
F;Maiken
F;Maja
F;Majken
F;Malene
F;Malou
M;Malthe
M;Marcus
F;Maren
F;Margit
F;Margrethe
F;Maria
F;Marianne
F;Marie
M;Marius
M;Mark
F;Marlene
M;Martin
M;Mathias
F;Mathilde
M;Matthias
F;Maya
F;Merete
F;Merethe
F;Mette
F;Mia
M;Michael
F;Michala
F;Michelle
F;Mie
M;Mik
M;Mikael
M;Mike
M;Mikkel
F;Mille
F;Mimi
F;Minna
M;Mogens
M;Morten
F;Nadia
F;Naja
F;Nana
F;Nanna
F;Nanni
F;Natasha
F;Natasja
F;Nete
M;Nick
M;Nicklas
M;Nicolai
M;Nicolaj
F;Nicoline
M;Niels
M;Nikolai
M;Nikolaj
M;Nils
F;Nina
M;Noah
F;Nora
F;Oda
F;Odeline
F;Odette
F;Ofelia
M;Ole
M;Olfert
F;Olga
M;Oliver
F;Olivia
M;Oscar
M;Oskar
M;Osvald
M;Otto
M;Ove
M;Palle
F;Patricia
M;Patrick
M;Paul
F;Paula
F;Paulina
M;Paw
M;Peder
M;Per
F;Pernille
M;Pete
M;Peter
M;Philip
F;Pia
M;Poul
M;Preben
F;Ragna
M;Ragnar
M;Ragner
F;Ragnhild
F;Randi
M;Rasmus
F;Rebecca
F;Regitse
F;Regitze
M;René
M;Richard
M;Richardt
F;Rikke
F;Rita
F;Ritt
M;Robert
M;Robin
M;Rolf
M;Ron
F;Ronja
M;Ronni
M;Ronnie
M;Ronny
F;Rosa
M;Ruben
M;Rune
F;Ruth
F;Sabine
M;Sam
F;Sandra
F;Sanne
F;Sara
F;Sarah
M;Sebastian
F;Selma
F;Signe
F;Sigrid
M;Silas
F;Silje
F;Sille
M;Simon
F;Simone
F;Sine
F;Sofia
F;Sofie
F;Solveig
F;Solvej
F;Sonja
M;Sonny
F;Sophie
M;Steen
M;Stefan
M;Sten
M;Stephan
M;Steve
M;Steven
M;Stig
F;Stina
F;Stine
F;Susanne
F;Sussanne
F;Sussie
M;Svenning
F;Sys
M;Søren
F;Sørine
F;Søs
M;Tage
F;Tammy
F;Tanja
M;Tejs
F;Thea
M;Thomas
F;Tilde
M;Tim
M;Timmy
F;Tina
F;Tine
M;Tobias
M;Tom
M;Tommy
M;Tonny
M;Torben
F;Tove
F;Trine
M;Troels
M;Uffe
M;Ulf
F;Ulla
M;Ulrik
F;Ulrike
F;Ursula
M;Vagn
M;Valdemar
F;Vera
M;Verner
M;Victor
F;Victoria
M;Villads
F;Viola
F;Vivian
F;Weena
M;Werner
M;William
F;Winni
F;Winnie
F;Xenia
M;Yan
M;Yannick
F;Yasmin
F;Yda
M;Yngve
F;Yrsa
F;Yvonne
M;Zacharias
F;Zahra
F;Zara
F;Zehnia
F;Zelma
F;Zenia
M;Ziggy
M;Åbjørn
M;Åge
F;Åse
M;Øivind
M;Øjvind
M;Ørni
M;Øvli
M;Øystein
M;Øyvind
