M;Adam
F;Agnes
F;Agneta
F;Aina
M;Albert
M;Albin
M;Alexander
F;Alexandra
M;Alf
M;Alfred
F;Alice
M;Allan
M;Alvar
F;Amanda
M;Anders
M;Andreas
M;André
F;Anette
F;Angelica
F;Anita
F;Ann
F;Ann-Charlotte
F;Ann-Christin
F;Ann-Mari
F;Ann-Marie
F;Anna
F;Anna-Karin
F;Anna-Lena
F;Anne
F;Anne-Marie
F;Anneli
F;Annelie
F;Annette
F;Annie
F;Annika
M;Anton
M;Arne
M;Arnold
M;Artur
M;Arvid
F;Asta
F;Astrid
M;Axel
F;Barbro
M;Bengt
M;Benny
F;Berit
M;Bernt
M;Bert
M;Bertil
M;Birger
F;Birgit
F;Birgitta
M;Björn
M;Bo
F;Brita
F;Britt
F;Britt-Marie
F;Britta
M;Bror
M;Börje
F;Camilla
F;Carin
F;Carina
M;Carl
F;Carolina
F;Caroline
F;Catarina
F;Catharina
F;Cecilia
F;Charlotta
F;Charlotte
M;Christer
M;Christian
F;Christina
F;Christine
M;Christoffer
M;Claes
M;Conny
F;Dagmar
F;Dagny
M;Dan
M;Daniel
M;David
M;Dennis
F;Doris
F;Ebba
F;Edit
M;Edvard
M;Edvin
M;Egon
M;Einar
F;Eivor
F;Eleonora
M;Elias
F;Elin
F;Elisabet
F;Elisabeth
F;Elise
F;Ella
F;Ellen
F;Ellinor
F;Elsa
F;Elsie
F;Elvira
M;Emanuel
F;Emelie
M;Emil
F;Emilia
F;Emma
M;Eric
M;Erik
F;Erika
M;Erland
M;Erling
M;Ernst
F;Ester
F;Eva
F;Evelina
M;Evert
F;Evy
F;Felicia
M;Filip
M;Folke
M;Fredrik
F;Frida
F;Gabriella
M;Georg
F;Gerd
M;Gerhard
M;Gert
F;Gertrud
F;Greta
F;Gudrun
F;Gun
F;Gunborg
F;Gunhild
F;Gunilla
M;Gunnar
F;Gunnel
F;Gunvor
M;Gustaf
M;Gustav
M;Göran
M;Gösta
M;Göte
F;Hanna
M;Hans
M;Harald
F;Harriet
M;Harry
F;Helen
F;Helena
F;Helene
M;Helge
F;Helén
M;Henning
M;Henrik
M;Henry
M;Herbert
F;Hillevi
M;Hjalmar
M;Holger
M;Hugo
M;Håkan
F;Ida
F;Inga
F;Inga-Lill
M;Inge
F;Ingeborg
F;Ingegerd
F;Ingegärd
F;Ingela
M;Ingemar
F;Inger
M;Ingmar
F;Ingrid
M;Ingvar
F;Irene
F;Iris
F;Irma
F;Iréne
M;Ivan
M;Ivar
M;Jacob
M;Jakob
M;Jan
M;Jan-Erik
F;Jeanette
F;Jennie
F;Jenny
M;Jens
M;Jesper
F;Jessica
M;Jimmy
M;Joakim
M;Joel
M;Johan
F;Johanna
M;Johannes
M;John
M;Johnny
M;Jonas
M;Jonathan
M;Jonny
M;Josef
F;Josefin
F;Josefina
F;Josefine
M;Juhani
F;Julia
M;Jörgen
F;Kajsa
F;Karin
M;Karl
F;Karolina
F;Katarina
M;Kenneth
M;Kent
F;Kerstin
M;Kim
M;Kjell
M;Klas
M;Knut
M;Krister
M;Kristian
F;Kristin
F;Kristina
M;Kristoffer
M;Kurt
F;Laila
M;Lars
M;Lars-erik
M;Leif
F;Lena
M;Lennart
F;Lilian
F;Lillemor
F;Lilly
F;Lina
F;Linda
F;Linn
F;Linnea
F;Linnéa
M;Linus
F;Lisa
F;Lisbeth
F;Louise
F;Lovisa
M;Ludvig
F;Madeleine
F;Magdalena
M;Magnus
F;Maj
F;Maj-Britt
F;Maja
F;Malin
M;Marcus
F;Margareta
F;Margaretha
F;Margit
F;Mari
F;Maria
F;Marianne
F;Marie
F;Marie-Louise
F;Marina
F;Marita
M;Markus
M;Martin
F;Martina
F;Mary
M;Mathias
F;Matilda
M;Mats
M;Mattias
F;Maud
M;Max
M;Michael
M;Mikael
F;Mikaela
F;Mona
F;Monica
F;Monika
M;Morgan
F;Märta
M;Nicklas
M;Niclas
M;Niklas
M;Nils
F;Nina
M;Ola
F;Olivia
M;Olle
M;Olof
M;Olov
M;Oscar
M;Oskar
M;Otto
M;Ove
M;Patrik
M;Paul
M;Per
F;Pernilla
M;Peter
F;Petra
M;Petter
M;Philip
F;Pia
M;Pierre
M;Pontus
M;Pär
M;Ragnar
F;Ragnhild
M;Rasmus
F;Rebecca
F;Rebecka
M;Reinhold
M;Richard
M;Rickard
M;Rikard
M;Robert
M;Robin
M;Roger
M;Roland
M;Rolf
M;Ronny
F;Rose-Marie
M;Rune
F;Rut
F;Ruth
M;Samuel
F;Sandra
F;Sara
M;Sebastian
F;Signe
F;Sigrid
M;Sigurd
M;Sigvard
M;Simon
F;Siv
M;Sixten
F;Sofia
F;Sofie
F;Solveig
F;Sonja
M;Staffan
M;Stefan
M;Sten
M;Stig
F;Stina
M;Sture
M;Sune
F;Susanna
F;Susanne
F;Svea
M;Sven
F;Sylvia
M;Sören
M;Tage
F;Teresia
F;Therese
F;Therése
M;Thomas
M;Tobias
M;Tom
M;Tomas
M;Tommy
M;Tony
M;Torbjörn
M;Tord
M;Tore
M;Torsten
M;Ture
M;Ulf
F;Ulla
F;Ulla-Britt
F;Ulrika
M;Uno
M;Urban
F;Valborg
M;Valdemar
M;Valter
F;Vera
M;Verner
F;Veronica
M;Victor
F;Victoria
M;Viktor
F;Viktoria
M;Vilhelm
F;Vilhelmina
F;Viola
M;Wilhelm
M;William
F;Ylva
M;Yngve
F;Yvonne
M;Åke
F;Åsa
