M,عبد المحيي
M,عبد الملك
M,عبد المولى
M,عبد الواحد
M,عبدالرّحمن
M,عبدالله
M,عبّاس
M,عبّود
F,عتاب
M,عتريس
M,عتيد
M,عتيق
M,عثمان
M,عدلي
M,عدنان
M,عدوي
M,عذب
M,عربي
M,عرفات
M,عرفان
M,عرفه
M,عزاز
M,عزمي
M,عزيز
M,عزّ الدّين
M,عزّت
M,عصام
M,عصمت
M,عطاء
M,عفيف
M,عقيل
M,علاء
M,علاء الدّين
M,علم الدّين
M,علوان
M,علي
M,علّام
M,عماد
M,عمر
M,عمران
M,عمرو
M,عمير
M,عمّار
M,غازي
M,غالب
M,غالي
M,غامد
M,غانم
M,غزوان
M,غزير
M,غسّان
M,غطفان
F,غوى
F,غيداء
M,فؤاد
M,فائق
M,فاتح
M,فاخر
M,فادي
M,فارس
M,فارع
M,فاروق
M,فاضل
M,فالح
M,فايد
M,فتحي
M,فتوح
M,فخر
M,فخر الدّين
M,فخري
M,فداء
M,فدائي
F,فرات
M,فراس
M,فرج
M,فرحان
F,فردوس
M,فرزدق
M,فضل
M,فطين
M,فكري
M,فلاح
M,فهد
M,فهمي
M,فوزي
M,فوّاز
M,فيصل
M,فيّاض
M,قائد
M,قاسم
M,قاصد
M,قانت
M,قبس
M,قحطان
M,قدري
M,قصي
M,قصيد
M,قطب
M,قطز
M,قنوع
M,قيس
M,كارم
M,كاسر
M,كاشف
M,كاظم
M,كافور
M,كامل
F,كاملة
M,كايد
M,كبير
M,كتوم
M,كرم
F,كرمة
M,كريم
M,كسّاب
M,كليم
M,كمال
M,كنار
M,كنان
M,كنعان
F,كوثر
M,لؤي
F,لارا
F,لاما
F,لانا
M,لبيب
M,لبيد
F,لتين
M,لطفي
M,لطوف
M,لفيف
M,لقاء
M,لقمان
M,لمّاح
M,لهفان
F,لوجين
F,لورا
F,لورين
F,لوليا
F,ليان
M,ليث
F,ليساء
F,ليم
F,لينا
M,مأمون
M,مؤمن
M,مؤنس
M,مؤيّد
M,ماجد
F,مادلين
F,ماذى
M,مازن
M,مالك
M,ماهر
F,مايا
M,مجاهد
M,مجد
M,محجوب
M,محسن
M,محفوظ
M,محمود
M,محمّد
M,محيي الدّين
M,مختار
M,مخلص
M,مدحت
M,مراد
M,مرادي
M,مرتجي
M,مرتضي
M,مرتقي
M,مرزوق
M,مرسال
M,مرشد
M,مرعي
M,مروان
F,مريم
M,مزهر
M,مسرور
M,مسعود
M,مسلم
M,مشاري
M,مشرف
M,مشرق
M,مشفق
M,مصباح
M,مصطفى
M,مصعب
M,مطاوع
M,مظهر
M,معارف
M,معتوق
M,معزّ
M,معمّر
M,معن
M,معين
M,مفيد
M,مقداد
M,مقدام
M,مكرّم
M,مكّي
M,ملهم
M,ممتاز
M,ممدوح
M,مناف
M,منتصر
M,منسي
M,منصور
M,منيب
M,منيع
M,منيف
M,مهدي
M,مهران
M,مهنّد
M,مهيب
M,موسى
M,موفّق
F,ميار
M,مياس
M,ميثاق
F,ميرا
F,ميرال
M,ميسور
F,ميسون
F,ميلاء
M,ميمون
M,ميّاد
M,مَجدي
M,مَسعد
M,مُتعب
M,مُتوكّل
M,مُتولي
M,مُتيّم
M,مُخيمر
M,مُرسي
M,مُرضي
M,مُسعف
M,مُصلح
M,مُعتز
M,مُناضل
M,مُنجد
M,مُنذر
M,مُنير
M,نائل
M,ناجح
M,ناجي
M,نادر
M,نادي
F,ناديه
F,ناردين
M,ناصر
M,ناصر الدّين
M,ناصيف
M,ناضر
M,ناظم
M,ناعم
M,نافذ
M,نافع
F,ناهد
M,نبراس
M,نبهان
M,نبيل
M,نبيه
M,نجدت
M,نجم الدّين
M,نجوان
M,نجيب
M,نديم
M,نذير
M,نزار
M,نزيه
M,نسيب
M,نشأت
M,نشوان
F,نشوة
M,نصر
M,نصري
