M,Ευμένιος
F,Ευμορφία
F,Ευπραξία
M,Ευριπίδης
F,Ευρυδίκη
F,Ευρύκλεια
M,Ευσέβιος
F,Ευσεβία
F,Ευσεβεία
M,Ευστάθιος
F,Ευσταθία
M,Ευστράτιος
F,Ευστρατία
F,Ευτέρπη
F,Ευτυχία
M,Ευτύχιος
F,Ευφροσύνη
M,Εφραίμ
F,Εύα
F,Εύκλεια
M,Ζήνων
F,Ζαμπέτα
F,Ζαμπία
M,Ζαφείρης
M,Ζαφείριος
F,Ζαφειρία
F,Ζαχαρένια
M,Ζαχαρίας
F,Ζαχαρούλα
F,Ζηναϊς
F,Ζηνοβία
M,Ζηνόβιος
F,Ζησούλα
F,Ζωή
F,Ηλέκτρα
M,Ηλίας
F,Ηλιάνα
F,Ηράκλεια
M,Ηρακλής
M,Ηρόδοτος
M,Ησαΐας
F,Ηώ
F,Θάλεια
F,Θέκλα
M,Θέμης
F,Θέμις
F,Θέτις
M,Θαλής
F,Θαλασσινή
F,Θεανώ
M,Θεμιστοκλής
F,Θεμιστόκλεια
F,Θεοδοσία
F,Θεοδούλη
M,Θεοδόσης
M,Θεοδόσιος
F,Θεοδότη
F,Θεοδώρα
F,Θεολογία
M,Θεολόγος
F,Θεοπίστη
M,Θεοτόκης
M,Θεοφάνης
F,Θεοφίλη
F,Θεοφανία
F,Θεοφύλακτη
M,Θεοφύλακτος
M,Θεοχάρης
F,Θεοχαρούλα
M,Θεόδουλος
M,Θεόδωρος
F,Θεόκλεια
M,Θεόκλητος
M,Θεόπιστος
M,Θεόφιλος
M,Θεόφραστος
F,Θεώνη
F,Θηρεσία
M,Θησεύς
M,Θουκυδίδης
M,Θρασύβουλος
M,Θωμάς
F,Θωμαίς
M,Ιάκωβος
M,Ιάσονας
M,Ιάσων
F,Ιακωβίνα
M,Ιγνάτιος
F,Ιγνατία
M,Ιερεμίας
M,Ιερόθεος
M,Ιερώνυμος
F,Ινώ
F,Ιοκάστη
M,Ιορδάνης
F,Ιορδανία
F,Ιουλία
F,Ιουλιανή
M,Ιουλιανός
M,Ιούλιος
M,Ιπποκράτης
F,Ιππολύτη
M,Ιππόλυτος
M,Ισίδωρος
M,Ισαάκ
F,Ισαβέλλα
F,Ισιδώρα
F,Ισμήνη
F,Ιφιγένεια
F,Ιωάννα
M,Ιωάννης
M,Ιωακείμ
M,Ιωνάς
M,Ιωσήφ
F,Ιωσηφίνα
M,Κάρολος
M,Κίμων
F,Καλή
F,Καλλίνικη
M,Καλλίνικος
F,Καλλιρρόη
F,Καλλιρόη
F,Καλλιόπη
F,Καλομοίρα
F,Καλυψώ
F,Κανέλλα
F,Καρυοφυλλιά
F,Κασσάνδρα
F,Κασσιανή
F,Κατερίνα
F,Κερασιά
M,Κηρύκος
F,Κικιλία
M,Κλέαρχος
M,Κλήμης
F,Κλαίρη
M,Κλεάνθης
F,Κλειώ
M,Κλεομένης
F,Κλεονίκη
F,Κλεοπάτρα
M,Κλεόβουλος
M,Κλεόπας
F,Κλημεντίνη
F,Κλυταιμνήστρα
F,Κοκκώνα
F,Κομνηνή
M,Κομνηνός
F,Κονδυλία
F,Κοραλία
M,Κορνήλιος
F,Κορνηλία
M,Κοσμάς
F,Κρινιώ
M,Κρυστάλλης
F,Κρυσταλλένια
F,Κυβέλη
F,Κυδωνία
F,Κυπαρισσία
F,Κυπριανή
M,Κυπριανός
F,Κυράτσα
M,Κυριάκος
M,Κυριαζής
F,Κυριακή
F,Κωνσταντία
F,Κωνσταντίνα
M,Κωνσταντίνος
F,Κωστούλα
F,Κόσμια
M,Κύρος
M,Κώστας
M,Λάζαρος
M,Λάμπρος
M,Λάσκαρης
M,Λέανδρος
M,Λέων
F,Λήδα
M,Λαέρτης
F,Λαζαρία
F,Λαμπρινή
M,Λαοκράτης
F,Λασκαρίνα
M,Λαυρέντιος
F,Λαυρεντία
M,Λεμονής
F,Λεμονιά
M,Λεονάρδος
F,Λευκοθέα
M,Λεωνίδας
F,Λεωνιδιά
F,Λεώνη
F,Λητώ
M,Λογοθέτης
F,Λουίζα
M,Λουδοβίκος
M,Λουκάς
F,Λουκία
M,Λουκιανός
F,Λουλουδένια
F,Λυγερή
F,Λυδία
M,Λυκούργος
M,Λύσανδρος
F,Μάνθα
F,Μάρθα
M,Μάριος
M,Μάρκος
M,Μένανδρος
M,Μίνωας
F,Μαγδαληνή
M,Μαγδαληνός
M,Μακάριος
F,Μακρίνα
F,Μαλαμάτη
F,Μαλαματένια
F,Μαλβίνα
F,Μαντώ
F,Μαρία
F,Μαρίνα
M,Μαρίνος
F,Μαργαρίτα
F,Μαργιέττα
F,Μαριάνθη
F,Μαριάννα
F,Μαριγώ
F,Μαριλένα
F,Μαρκέλλα
M,Μαρτίνος
F,Μαρωτέσα
F,Ματίνα
F,Ματθίλδη
M,Ματθαίος
F,Ματρώνη
M,Μαυρίκιος
M,Μαυροειδής
M,Μαυρούδης
F,Μαύρα
M,Μαύρος
M,Μεγακλής
M,Μεθόδιος
F,Μελένια
F,Μελέτια
M,Μελέτιος
F,Μελίνα
F,Μελπομένη
M,Μενέλαος
M,Μερκούριος
F,Μερόπη
F,Μεταξία
F,Μηλιά
M,Μηνάς
M,Μικές
M,Μιλτιάδης
F,Μινέρβα
F,Μιράντα
M,Μιχάλης
F,Μιχαέλα
M,Μιχαήλ
F,Μυρσίνη
F,Μυρτώ
F,Μόσχα
M,Νέαρχος
M,Νίκανδρος
F,Νίκη
M,Νίκος
M,Νίκων
M,Ναθαναήλ
M,Ναπολέων
F,Ναταλία
F,Ναταλίνα
F,Ναυσικά
M,Νεκτάριος
F,Νεκταρία
M,Νεοκλής
F,Νερατζιά
F,Νεφέλη
F,Νεόκλεια
M,Νεόφυτος
M,Νικήτας
F,Νικητία
M,Νικηφόρος
F,Νικολέτα
F,Νικολίτσα
M,Νικόδημος
M,Νικόλαος
F,Νομική
F,Νταίζη
F,Ντανιέλα
F,Ξένη
F,Ξανθή
F,Ξανθίππη
M,Ξανθός
M,Ξενοφών
M,Οδυσσέας
M,Οδυσσεύς
F,Οδύσσεια
F,Ολύμπια
M,Ορέστης
M,Ορφέας
F,Ουρανία
M,Πάρις
M,Πάτροκλος
F,Πέτρα
M,Πέτρος
M,Πίνδαρος
F,Παγώνα
M,Παναγής
F,Παναγία
F,Παναγιώτα
M,Παναγιώτης
F,Πανδώρα
M,Πανορμίτης
M,Πανταζής
M,Παντελής
F,Παντελία
M,Παντελεήμων
F,Παντούλα
F,Πανωραία
M,Παράσχος
F,Παρέσσα
M,Παρασκευάς
F,Παρασκευή
F,Παρθένα
M,Πασχάλης
F,Πασχαλιά
F,Παταπία
F,Παυλίνα
M,Παυσανίας
M,Παύλος
F,Πελαγία
M,Πελοπίδας
M,Περικλής
F,Περικλεία
F,Περιστέρα
F,Περσεφόνη
F,Πηγή
F,Πηνελόπη
F,Πιερρίνα
M,Πλάτων
M,Πλούταρχος
F,Ποθητή
M,Πολυζώης
M,Πολυκράτης
F,Πολυνίκη
F,Πολυξένη
F,Πολυτίμη
F,Πολυχρονία
M,Πολυχρόνιος
F,Πολύβια
M,Πολύβιος
F,Πολύδωρα
M,Πολύδωρος
M,Πολύκαρπος
F,Πολύμνια
F,Πουλχερία
F,Πούλια
M,Πραξιτέλης
F,Προδρομία
M,Προκόπιος
M,Προμηθέας
M,Πρόδρομος
M,Πυθαγόρας
F,Πωλίνα
M,Πύρρος
M,Ράλλης
F,Ρέα
M,Ρήγας
M,Ρίζος
F,Ραλλία
M,Ραφαήλ
M,Ραχήλ
F,Ρεβέκα
F,Ρεβέκκα
F,Ρεγγίνα
F,Ρηγούλα
F,Ροδάνθη
F,Ροδαμάνθη
F,Ροδιά
F,Ροδόκλεια
M,Ροδόφλος
F,Ρουμπίνη
F,Ρούσα
M,Ρωμανός
F,Ρωξάνη
F,Ρόζα
M,Σάββας
F,Σάρρα
M,Σέργιος
F,Σαββούλα
F,Σαλώμη
M,Σαμουήλ
F,Σαπφώ
M,Σαράντης
F,Σεβαστή
F,Σεβαστιανή
M,Σεβαστιανός
F,Σελήνη
F,Σεμίνα
F,Σεραφεία
M,Σεραφείμ
M,Σιρανούς
F,Σμαράγδα
M,Σολομών
F,Σουλτάνα
F,Σουμέλα
F,Σοφία
M,Σοφοκλής
F,Σπάρτη
M,Σπήλιος
F,Σπυράννα
M,Σπυρίδων
F,Σπυριδούλα
F,Στέλλα
M,Στέλλιος
M,Στέργιος
M,Στέφανος
M,Σταμάτης
M,Σταμάτιος
F,Σταματίνα
F,Σταυρούλα
M,Σταύρος
F,Στεργιανή
F,Στεργιαννώ
F,Στεφανία
F,Στυλιανή
M,Στυλιανός
F,Συμέλα
F,Συμεωνία
M,Συμεών
F,Συμεώνη
F,Σωζούσα
M,Σωκράτης
M,Σωτήρης
M,Σωτήριος
F,Σωτηρία
F,Σωφρονία
M,Σόλων
M,Σώζων
M,Τίμων
M,Τίτος
M,Ταξίαρχος
M,Ταξιάρχης
F,Ταξιαρχία
F,Τατιάνα
F,Τερψιχόρη
F,Τζένη
M,Τζανέτος
M,Τηλέμαχος
M,Τηλεμαχος
F,Τιμοθέα
M,Τιμολέων
M,Τιμόθεος
F,Τριαντάφυλλη
M,Τριαντάφυλλος
F,Τριανταφυλλιά
F,Τρισεύγενη
F,Τρυφωνία
M,Τρύφων
F,Τσαμπίκα
M,Τσαμπίκος
M,Υάκινθος
F,Υακίνθη
F,Υβόννη
F,Υπαπαντή
M,Φίλιππος
F,Φαίδρα
M,Φαίδων
F,Φανή
F,Φανουρία
M,Φανούριος
F,Φεβρωνία
F,Φερενίκη
M,Φιλήμων
F,Φιλίππα
F,Φιλαρέτη
F,Φιλιππία
F,Φιλιώ
F,Φιλοθέη
F,Φιλομήλα
M,Φλοριάντ
F,Φλωρίνα
F,Φλωρεντία
F,Φλώρα
F,Φοίβη
M,Φοίβος
M,Φρίξος
M,Φραγκίσκος
F,Φραντζέσκα
F,Φρειδερίκη
M,Φρειδερίκος
F,Φρύνη
M,Φωκάς
M,Φωκίων
F,Φωτεινή
M,Φωτεινός
M,Φώτιος
F,Χάιδω
F,Χάρη
M,Χάρις
F,Χαρά
M,Χαράλαμπος
F,Χαρίκλεια
M,Χαρίλαος
M,Χαρίτος
F,Χαραλαμπία
F,Χιονιά
F,Χλόη
M,Χρήστος
M,Χρίστος
F,Χριστίνα
M,Χριστιάν
F,Χριστιάνα
F,Χριστοδούλα
F,Χριστοφόρα
