F;Gabriella
F;Gabrielle
F;Gail
M;Gareth
M;Garry
M;Gary
M;Gavin
F;Gaylene
F;Gemma
M;Geoffrey
M;George
F;Georgia
F;Georgina
M;Gerard
F;Gillian
F;Gina
M;Glen
F;Glenda
M;Glenn
F;Glenys
F;Gloria
M;Gordon
F;Grace
M;Graeme
M;Graham
M;Grant
M;Gregory
M;Hamish
F;Hana
F;Hannah
M;Harley
F;Harmony
F;Harper
F;Harriet
M;Harrison
M;Harry
M;Hayden
F;Hayley
F;Hazel
F;Heather
F;Heidi
F;Helen
M;Hemi
M;Henry
F;Hinewai
M;Hoani
F;Holly
M;Hudson
M;Hugo
F;Huia
M;Hunter
M;Ian
M;Ihaia
F;Indi
M;Isaac
F;Isabel
F;Isabella
F;Isabelle
M;Isaiah
F;Isla
M;Ivan
F;Ivy
M;Jack
M;Jackson
M;Jacob
F;Jacqueline
F;Jade
F;Jaime
M;Jake
M;Jakob
M;James
M;Jamie
F;Jan
F;Jane
F;Janet
F;Janice
F;Janine
M;Jared
M;Jarrod
F;Jasmine
M;Jason
M;Jasper
M;Jaxon
M;Jayden
M;Jeffrey
F;Jenna
F;Jennifer
M;Jeremy
M;Jesse
F;Jessica
F;Jessie
F;Jill
F;Jillian
F;Joanna
F;Joanne
F;Jocelyn
M;Joel
M;John
M;Jonathan
M;Jonathon
M;Jordan
F;Jorja
M;Joseph
M;Joshua
M;Josiah
F;Joy
F;Judith
F;Julia
M;Julian
F;Julie
M;Justin
F;Justine
M;Kahu
M;Kahurangi
F;Kaia
F;Kaitlyn
M;Kaleb
M;Kane
F;Karen
M;Karl
F;Karla
F;Karyn
F;Kate
F;Katelyn
F;Katherine
F;Kathleen
F;Kathryn
F;Katie
F;Katrina
M;Kauri
F;Kay
F;Kaye
F;Kayla
M;Keanu
M;Keegan
F;Keira
M;Keith
F;Kellie
F;Kelly
F;Kelsey
M;Kelvin
M;Kenneth
M;Kerry
M;Kevin
M;Kieran
F;Kim
F;Kimberley
M;Kingston
F;Kirsten
F;Kirsty
F;Kora
F;Kristy
F;Krystal
M;Kurt
M;Kyle
F;Kylie
M;Lachlan
M;Lance
F;Laura
F;Lauren
M;Lawrence
F;Layla
F;Leah
F;Leanne
M;Lee
M;Leo
M;Leon
F;Lesley
M;Leslie
M;Levi
M;Lewis
M;Liam
F;Lilly
F;Lily
M;Lincoln
F;Linda
M;Lindsay
F;Lisa
M;Logan
F;Lois
F;Lorraine
M;Louis
F;Louise
M;Luca
M;Lucas
F;Lucia
F;Lucy
M;Lukas
M;Luke
F;Lynda
F;Lynette
F;Lynley
F;Lynn
F;Lynne
F;Mackenzie
F;Maddison
F;Madeleine
F;Madeline
F;Madison
F;Mahi
F;Maia
M;Malcolm
M;Manaaki
M;Manaia
M;Manawa
F;Maraea
M;Marcus
F;Maree
F;Mareikura
F;Margaret
F;Maria
F;Marie
F;Marilyn
F;Marion
M;Mark
M;Martin
F;Mary
M;Mason
M;Mathew
F;Matilda
M;Matiu
M;Matthew
F;Maureen
M;Maurice
M;Max
F;Maya
F;Megan
F;Melanie
F;Melissa
F;Mereana
F;Mia
M;Micah
M;Michael
F;Michaela
F;Michele
F;Michelle
M;Mikaere
F;Mikayla
F;Mila
F;Millie
F;Miriama
M;Mitchell
F;Molly
F;Monica
F;Monique
M;Murray
F;Mya
F;Naomi
F;Natalie
F;Natasha
M;Nate
M;Nathan
M;Nathaniel
M;Neil
F;Nevaeh
M;Neville
F;Ngaire
F;Nia
M;Nicholas
F;Nicola
F;Nicole
M;Nigel
M;Nikau
F;Nikita
F;Nikki
M;Niko
M;Nikora
F;Nina
M;Noah
M;Noel
M;Norman
F;Olive
M;Oliver
F;Olivia
M;Oscar
M;Owen
F;Paige
F;Pamela
F;Paris
F;Patricia
M;Patrick
M;Paul
F;Paula
F;Pauline
F;Penelope
M;Peter
F;Peyton
M;Philip
F;Philippa
M;Phillip
F;Phoebe
M;Phoenix
F;Piper
F;Pippa
F;Poppy
M;Quinn
F;Rachael
F;Rachel
F;Raewyn
M;Rawiri
M;Raymond
F;Rebecca
F;Rebekah
M;Regan
F;Renee
M;Reuben
M;Rex
F;Rhonda
M;Rhys
F;Ria
M;Richard
M;Ricky
M;Riley
M;Robert
M;Robin
F;Robyn
F;Rochelle
M;Rodney
M;Roger
M;Roman
M;Ronald
M;Rory
F;Rose
F;Rosemary
M;Ross
M;Roy
F;Ruby
M;Russell
F;Ruth
M;Ryan
M;Ryder
F;Sadie
F;Sally
M;Sam
F;Samantha
M;Samuel
F;Sandra
F;Sara
F;Sarah
F;Savannah
F;Scarlett
M;Scott
M;Sean
M;Sebastian
M;Seth
M;Shane
M;Shannon
F;Sharlene
F;Sharon
M;Shaun
F;Shelley
F;Sheryl
F;Shirley
F;Shona
F;Sienna
M;Simon
M;Sione
F;Skylar
F;Sofia
F;Sonya
F;Sophia
F;Sophie
F;Stacey
M;Stefan
F;Stella
F;Stephanie
M;Stephen
