F,Cut
M,Dr.
M,Drs.
M,Dt.
M,H.
F,Hj.
M,Ir.
M,KH.
F,Puti
M,R.
F,R.A.
M,R.M.
M,Sutan
M,T.
M,Tgk.
M,dr.
M,drg.
